"filename", "language", "TypeScript", "TypeScript JSX", "HTML", "PostCSS", "Python", "JSON", "Markdown", "pip requirements", "JavaScript", "MS SQL", "PHP", "JSON with Comments", "comment", "blank", "total"
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ProductImageCarousel.tsx", "TypeScript JSX", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 175
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/admin/CreditManager.tsx", "TypeScript JSX", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 103
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/figma/ImageWithFallback.tsx", "TypeScript JSX", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/badge.tsx", "TypeScript JSX", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/button.tsx", "TypeScript JSX", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 59
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/card.tsx", "TypeScript JSX", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 128
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/checkbox.tsx", "TypeScript JSX", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/dialog.tsx", "TypeScript JSX", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 168
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/input.tsx", "TypeScript JSX", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/label.tsx", "TypeScript JSX", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/select.tsx", "TypeScript JSX", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 105
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/separator.tsx", "TypeScript JSX", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/slider.tsx", "TypeScript JSX", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 63
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/textarea.tsx", "TypeScript JSX", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/components/ui/utils.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/content/landing/care-compliance.html", "HTML", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/content/landing/physicians-choice.html", "HTML", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/content/legal/privacy.html", "HTML", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/content/legal/shipping.html", "HTML", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/content/legal/terms.html", "HTML", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/index.css", "PostCSS", 0, 0, 0, 4412, 0, 0, 0, 0, 0, 0, 0, 0, 24, 818, 5254
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/localWooFixture.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 83
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/mediaProxy.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/passkeys.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/passwordCredential.ts", "TypeScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 94
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/publicText.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 75
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/stripeConfig.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/lib/wooClient.ts", "TypeScript", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 184
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/main.tsx", "TypeScript JSX", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/services/api.ts", "TypeScript", 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 69, 723
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/types/auth.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/types/product.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 59
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/types/referral.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 87
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/src/vite-env.d.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 32
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 39, 134
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/package-lock.json", "JSON", 0, 0, 0, 0, 0, 7302, 0, 0, 0, 0, 0, 0, 0, 1, 7303
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/package.json", "JSON", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 85
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/__init__.py", "Python", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 10, 36
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/config.py", "Python", 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 5, 28, 212
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/database/__init__.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/database/mysql_client.py", "Python", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 34, 131
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/database/mysql_schema.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 129, 7, 175
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/payment_webhook.py", "Python", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 14, 60
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/service_error.py", "Python", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/ship_engine.py", "Python", 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 1, 30, 170
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/ship_station.py", "Python", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 1, 30, 193
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/stripe_payments.py", "Python", 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 3, 44, 380
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/woo_commerce.py", "Python", 0, 0, 0, 0, 674, 0, 0, 0, 0, 0, 0, 0, 30, 90, 794
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/integrations/woo_commerce_webhook.py", "Python", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 12, 17, 76
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/logging_config.py", "Python", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/middleware/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/middleware/auth.py", "Python", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 15, 43
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/middleware/request_logging.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 3, 11, 53
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/contact_form_status_repository.py", "Python", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 15, 48
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/credit_ledger_repository.py", "Python", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 43, 41, 259
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/order_repository.py", "Python", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 44, 39, 234
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/referral_code_repository.py", "Python", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 32, 43, 236
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/referral_repository.py", "Python", 0, 0, 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 48, 66, 407
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/sales_rep_repository.py", "Python", 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 80, 51, 333
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/repositories/user_repository.py", "Python", 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 85, 54, 411
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/__init__.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/auth.py", "Python", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 16, 50
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/contact.py", "Python", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 4, 15, 68
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/integrations.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/orders.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 15, 73
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/password_reset.py", "Python", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/payments.py", "Python", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/quotes.py", "Python", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/referrals.py", "Python", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 2, 82, 375
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/settings.py", "Python", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 7, 19, 89
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/shipping.py", "Python", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/system.py", "Python", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 16, 91
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/routes/woo.py", "Python", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 2, 33, 126
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/scripts/__init__.py", "Python", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/scripts/migrate_json_to_mysql.py", "Python", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 3, 20, 83
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/__init__.py", "Python", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/auth_service.py", "Python", 0, 0, 0, 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 92, 540
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/email_service.py", "Python", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 29, 20, 211
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/integration_service.py", "Python", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 21, 83
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/news_service.py", "Python", 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 12, 50, 259
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/npi_service.py", "Python", 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 4, 29, 113
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/order_service.py", "Python", 0, 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 15, 81, 623
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/passkey_service.py", "Python", 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 58, 332
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/quotes_service.py", "Python", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 32, 120
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/referral_service.py", "Python", 0, 0, 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 25, 154, 883
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/services/shipping_service.py", "Python", 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 48, 344
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/storage/__init__.py", "Python", 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 13, 75
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/storage/json_store.py", "Python", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 20, 108
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/tests/integrations/test_woo_commerce_webhook.py", "Python", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 3, 11, 54
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/utils/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/utils/http.py", "Python", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/utils/security.py", "Python", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 11, 5, 32
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/python_backend/wsgi.py", "Python", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 3, 13, 99
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/bootstrap/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 2, 4, 40
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/config/env.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 6, 14, 164
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/config/logger.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 21
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/authController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 10, 112
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/newsController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 2, 5, 45
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/orderController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 8, 104
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/passkeyController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 6, 45
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/paymentController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 1, 5, 65
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/quotesController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 2, 13, 87
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/referralController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 0, 0, 30, 392
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/shippingController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 1, 10, 73
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/systemController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 5, 63
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/controllers/wooController.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 2, 13, 113
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/database/mysqlClient.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 10, 93
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/database/mysqlSchema.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 8, 223
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 1, 9, 66
"/Users/diggleda/Library/Mobile Documents/com~apple~CloudDocs/Protixa/PepPro App/tmp/backend_build_v1.7.79/server/integration/shipEngineClient.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 1, 21, 208
